username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
711philippes,2014,92,64,50-64,H,martinique,"{'Europeenne': 3, 'Francaise': 2, 'Saine': 1, 'Pizza': 1, 'Italienne': 1, 'Bar': 1}",4.17,4.17,4.17,3.83,2.5,0.0,2.0
gigi2374,2012,24,17,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Saine': 1, 'Internationale': 1}",4.0,4.25,4.25,3.75,3.75,0.0,2.0
MO_FR83,2011,34,21,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
MARGUET A,2016,10,7,None,None,None,"{'Francaise': 3, 'Saine': 1, 'Pizza': 1, 'Italienne': 1, 'Grillades': 1, 'Europeenne': 1}",4.19,4.19,4.19,4.0,2.62,0.0,2.0
lilou76520,2015,11,15,None,None,None,"{'Saine': 2, 'Francaise': 2, 'Europeenne': 2}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
BEATRICE B,2015,8,7,None,None,tunisie,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
HANAEROSE,2013,137,87,25-34,F,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
chalemps,2012,39,112,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
ThD76,2012,25,136,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Saine': 1}",4.78,4.78,4.5,4.56,1.78,0.0,2.0
jfbia,2016,4,2,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
LL69000,2014,25,21,35-49,H,france,"{'Francaise': 2, 'Europeenne': 2, 'Saine': 1, 'Moderne': 1, 'Asiatique': 1}",4.5,4.25,4.5,4.0,3.75,0.0,2.0
Cassiovasco,2014,10,10,None,None,None,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
937philippe,2014,13,9,50-64,H,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
labdelot,2015,4,6,35-49,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Laorans-C,2014,109,64,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
yo1C,2015,25,63,25-34,H,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
ANTOINE D,2016,31,14,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Savoie74000,2016,92,47,50-64,H,france,"{'Francaise': 3, 'Europeenne': 2, 'Saine': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,2.83,0.0,2.33
PatrickWNice,2013,165,133,50-64,H,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
MokaASJ,2016,8,7,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Brigiiitte,2015,4,4,None,None,None,"{'Francaise': 4, 'Europeenne': 3, 'Saine': 2, 'Internationale': 1}",4.07,4.32,4.32,3.82,3.96,0.14,2.0
tunergv,2016,22,14,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
marie agnes s,2012,20,16,None,None,None,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
94MarieMA,2014,6,5,50-64,F,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Jean-LBB,2014,85,54,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Cessou74,2013,19,13,None,None,france,"{'Francaise': 3, 'Europeenne': 3, 'Saine': 2}",4.38,4.5,4.58,4.19,4.08,0.0,2.0
sophie a,2015,6,3,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.17,4.0,1.33,0.0,2.0
Pierrot5357,2014,27,76,50-64,H,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
74sergem,2014,62,27,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
DenisB493,2013,80,59,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Marily2014,2014,27,17,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Astrid C,2014,6,4,18-24,F,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Hte S,2013,3,5,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Mily74,2015,2,4,None,None,None,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
zezuza,2015,2,2,None,None,france,"{'Saine': 1, 'Pizza': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.17,4.5,4.0,4.0,0.0,1.33
0xigen,2012,9,12,None,None,None,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Bruno13116,2015,32,23,50-64,H,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
DDV6774,2012,14,42,None,None,france,"{'Francaise': 3, 'Europeenne': 3, 'Bar': 2, 'Thai': 1, 'Saine': 1, 'Asiatique': 1}",3.78,3.88,3.88,3.5,3.81,0.0,2.19
ddada74,2010,7,151,18-24,H,None,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
claudel625,2015,27,16,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Aknoune,2014,3,62,35-49,F,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
nouveautourisme,2010,35,19,50-64,H,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
mcecilee,2013,4,6,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
nani56400,2015,11,8,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
DominiqueT892,2012,16,22,50-64,H,france,"{'Francaise': 3, 'Europeenne': 3, 'Saine': 1, 'Moderne': 1, 'Asiatique': 1}",4.5,4.54,4.5,4.19,2.31,0.0,2.38
526claudiem,2015,27,15,50-64,F,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Marc7300,2011,59,28,18-24,H,france,"{'Francaise': 2, 'Europeenne': 2, 'Saine': 1, 'Brasserie_gastronomique': 1}",4.0,4.25,4.25,3.75,4.0,0.0,2.0
viceva33,2013,25,19,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
thononlac,2015,2,4,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Gipsyjane2015,2009,1,1,None,None,suisse,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Ptitkiss,2012,31,285,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
syl20333,2015,3,3,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Suisse': 1, 'Saine': 1}",4.17,4.17,4.17,3.67,3.83,0.0,2.0
montagne26,2008,26,99,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
FRANCOISETIM74,2011,15,97,50-64,F,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Maxim2588,2013,17,14,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
jboudon,2012,29,26,65+,H,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
351sylviea,2014,15,15,None,None,france,"{'Francaise': 2, 'Saine': 1, 'Europeenne': 1}",4.31,4.5,4.12,4.0,4.0,0.38,2.0
c M,2014,6,6,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Lili3472,2012,63,37,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Saine': 1, 'Pub': 1, 'Pizza': 1, 'Diner': 1, 'Bar': 1}",4.5,4.5,4.75,4.25,2.0,0.0,2.0
ternand,2011,31,17,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
yoannh654,2014,10,8,None,None,france,"{'Saine': 1, 'Pizza': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1}",4.75,4.5,4.5,4.25,2.0,0.0,1.5
Babyjoy13,2014,2,3,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Saine': 1}",4.31,4.31,4.12,3.81,3.81,0.0,2.0
fabretto f,2014,12,11,None,None,None,"{'Francaise': 4, 'Europeenne': 4, 'Saine': 2, 'Moderne': 1, 'Asiatique': 1}",4.36,4.22,4.36,4.11,3.97,0.0,2.0
alexandrem795,2014,5,5,None,None,None,"{'Francaise': 3, 'Europeenne': 2, 'Saine': 1, 'Restauration_rapide': 1, 'Espagnole': 1, 'Americaine': 1}",4.21,4.21,4.35,4.0,2.35,0.0,2.0
muneerah7,2009,3,3,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
jclf,2010,15,19,65+,H,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Tamara24,2013,10,47,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
maminelle,2012,213,109,50-64,None,france,"{'Saine': 2, 'Francaise': 2, 'Europeenne': 2}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Matella13,2012,1,1,None,None,None,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Adeloche,2012,8,5,None,None,None,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
pschitt100,2011,30,110,None,None,france,"{'Francaise': 4, 'Europeenne': 4, 'Suisse': 1, 'Saine': 1}",4.23,4.23,4.23,3.73,3.87,0.0,2.0
sev c,2013,2,4,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Dylan E,2013,31,26,18-24,H,vietnam,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Benjie88,2009,8,16,None,None,None,"{'Saine': 2, 'Francaise': 2, 'Europeenne': 2}",4.5,4.5,4.5,4.0,4.25,0.5,2.5
jean christophe s,2013,8,12,35-49,H,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Matthieu_1984,2012,19,67,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
dandusud,2009,7,8,50-64,F,None,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
hushmymouthThonon-les-,2012,4,2,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
Jean JSaint-,2014,233,84,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
christineB33380,2013,169,145,50-64,F,None,"{'Francaise': 2, 'Europeenne': 2, 'Saine': 1}",4.25,4.25,4.25,4.0,4.0,0.0,2.0
Violette  P,2017,32,13,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Saine': 1}",4.22,4.22,4.22,4.0,4.0,0.0,2.0
287margauxd,2016,23,14,None,None,france,"{'Francaise': 2, 'Saine': 1, 'Moderne': 1, 'Europeenne': 1, 'Asiatique': 1}",4.5,4.28,4.5,4.0,1.56,0.0,2.0
Karinehuss,2021,34,26,None,None,None,"{'Francaise': 2, 'Saine': 1, 'Moderne': 1, 'Europeenne': 1, 'Asiatique': 1}",4.5,4.22,4.5,4.0,3.94,0.44,2.0
melalimelo,2014,32,25,None,None,france,"{'Francaise': 3, 'Europeenne': 2, 'Saine': 1, 'Moderne': 1, 'Asiatique': 1}",4.38,4.33,4.58,4.21,4.04,0.0,2.0
Trupi3,2016,19,15,None,None,None,"{'Italienne': 3, 'Saine': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Europeenne': 1}",3.86,1.45,1.45,1.45,1.45,0.0,1.73
Chrichri1992,2021,1,1,None,None,None,"{'Restauration_rapide': 1, 'Internationale': 1, 'Americaine': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
SebSPY,2016,7,7,None,None,france,"{'Lombarde': 3, 'Italienne': 3, 'Italie_du_Nord': 3, 'Mediterraneenne': 2, 'Europeenne': 2, 'Bar_a_vins': 1}",4.5,4.5,4.33,4.0,2.83,0.0,2.33
TANEGASHIMA,2010,128,175,65+,H,france,"{'Europeenne': 3, 'Francaise': 2, 'Mediterraneenne': 1, 'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.27,4.38,4.38,4.19,4.38,0.38,3.0
coco2539,2011,43,88,35-49,F,france,"{'Francaise': 8, 'Europeenne': 7, 'Bar': 2, 'Saine': 1, 'Pizza': 1, 'Italienne': 1, 'Cafe': 1}",4.1,4.22,4.18,4.12,2.55,0.0,1.83
nito_76bg,2010,9,136,None,None,suisse,"{'Suisse': 1, 'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Europe_centrale': 1}",4.0,4.5,4.0,4.0,4.5,0.0,2.0
Birgitta H,2013,19,225,None,None,None,"{'Suisse': 1, 'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Europe_centrale': 1}",4.0,4.5,4.0,4.0,4.5,0.0,2.0
bluemetroegli,2015,53,36,35-49,H,suisse,"{'Suisse': 4, 'Europeenne': 4, 'Pizza': 1, 'Internationale': 1, 'Allemande': 1}",4.32,3.24,3.5,3.5,0.0,0.0,1.47
atsuga22,2013,14,10,50-64,H,None,"{'Suisse': 4, 'Europeenne': 3, 'Francaise': 2}",4.11,4.11,4.22,4.11,0.89,0.0,1.89
gsiskos,2013,72,38,None,None,france,"{'Mediterraneenne': 2, 'Lombarde': 2, 'Italienne': 2, 'Italie_du_Nord': 2, 'Europeenne': 2}",4.25,4.25,4.25,3.75,4.5,0.0,2.5
626kurteAltnau,2017,3,3,None,None,None,"{'Suisse': 2, 'Europeenne': 2, 'Thai': 1, 'Saine': 1, 'Italienne': 1, 'Internationale': 1}",4.25,0.0,0.0,0.0,0.0,0.0,1.0
Maob892,2012,59,42,35-49,H,suisse,"{'Suisse': 2, 'Europeenne': 2, 'Europe_centrale': 1}",4.25,4.0,4.0,4.25,0.0,0.0,2.0
Martin KMuri bei ,2012,1,1,50-64,H,suisse,{},4.5,0.0,0.0,0.0,0.0,0.0,0.0
143b_atricec,2014,2,2,None,None,None,"{'Suisse': 1, 'Saine': 1, 'Europeenne': 1}",2.5,2.5,2.5,2.5,0.0,0.0,2.0
468didierp,2014,45,27,None,None,france,"{'Francaise': 2, 'Saine': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.2,4.5,0.6,2.0
Couikcouette,2015,7,11,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Saine': 1}",4.5,4.5,4.78,4.5,4.5,0.0,2.0
JulietteH252,2016,10,7,None,None,suisse,"{'Suisse': 1, 'Saine': 1, 'Pub': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Diner': 1, 'Bar': 1}",4.0,4.5,4.5,4.5,0.0,0.0,2.0
SwissDutch59,2015,49,91,50-64,H,suisse,"{'Suisse': 5, 'Europeenne': 5, 'Pizza': 1, 'Europe_centrale': 1}",4.33,2.46,2.37,2.46,0.0,0.0,1.78
WeberR45,2016,136,125,None,None,None,"{'Suisse': 3, 'Europeenne': 3, 'Pizza': 1}",4.33,1.5,1.33,1.5,0.0,0.0,1.0
Niklas B,2019,2,2,None,None,None,"{'Suisse': 1, 'Soupes': 1, 'Saine': 1, 'Indienne': 1, 'Europeenne': 1, 'Allemande': 1}",3.0,0.0,0.0,0.0,0.0,0.0,0.0
FarAway51186272185Stein am ,2021,4,3,None,None,suisse,"{'Europeenne': 2, 'Allemande': 2, 'Suisse': 1, 'Soupes': 1, 'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Indienne': 1, 'Europe_centrale': 1}",4.0,2.5,2.5,2.25,0.0,0.0,1.0
Biba2104,2014,79,45,None,None,italie,"{'Italienne': 2, 'Saine': 1, 'Europeenne': 1}",4.28,0.0,0.0,0.0,0.0,0.0,0.89
juline23,2020,1,1,None,None,None,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
emilie t,2011,4,4,None,None,espagne,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
Buddy24252425,2020,1,1,None,None,None,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
GlobeTrotting577197,2015,2,2,None,None,suisse,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
TuomasTor,2015,2,2,None,None,finlande,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
natalkabro,2019,2,2,None,None,None,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
Hollygemma,2008,13,43,None,None,australie,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
fganter,2015,98,29,None,None,None,"{'Europeenne': 2, 'Suisse': 1, 'Saine': 1, 'Fusion': 1, 'Bar': 1}",4.07,2.57,2.57,2.29,0.0,0.0,1.14
Katu159Kutna ,2014,54,20,35-49,F,republique tcheque,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
"RunnerhbptLondres, ",2011,47,34,35-49,F,royaume-uni,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
DCcaruso,2018,1,2,None,None,suisse,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
Filipa B,2014,8,12,35-49,F,france,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
387patrickaLos ,2015,8,6,None,None,espagne,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
Lilac60,2013,40,29,None,None,None,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
8euqu,2016,56,79,None,None,None,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
TerraBrasilis21,2013,16,16,None,None,france,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
quentinm828,2016,2,2,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Saine': 1, 'Pub': 1, 'Pizza': 1, 'Diner': 1, 'Bar': 1}",4.25,4.25,4.5,4.25,2.0,0.0,2.0
giuliab152,2014,79,72,None,None,italie,"{'Pizza': 2, 'Italienne': 2}",4.17,4.44,3.94,3.94,2.22,0.0,1.56
fiorby,2017,15,14,None,None,italie,"{'Italienne': 2, 'Pizza': 1}",3.79,4.0,3.79,3.79,0.0,0.0,2.0
121041,2012,762,308,65+,H,italie,"{'Italienne': 2, 'Pizza': 1}",3.75,4.0,3.75,3.75,0.0,0.0,2.0
662michelg,2014,14,10,35-49,H,suisse,"{'Suisse': 5, 'Europeenne': 4, 'Francaise': 2, 'Traiteur': 1, 'Saine': 1, 'Internationale': 1, 'Grillades': 1, 'Diner': 1, 'Bar': 1, 'Allemande': 1}",4.43,3.43,3.43,3.13,2.26,0.0,2.43
marianne m,2020,1,1,None,None,None,"{'Saine': 1, 'Mediterraneenne': 1, 'Italienne': 1}",5.0,0.0,0.0,0.0,0.0,0.0,2.0
Mara2011,2019,1,1,None,None,None,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.5,4.0,4.0,4.0,1.0,2.0
VincentBrusselBrussel,2010,86,200,50-64,H,None,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.5,4.0,4.0,4.0,1.0,2.0
denisv707,2015,3,4,None,None,suisse,"{'Francaise': 2, 'Saine': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1}",4.5,2.0,2.0,2.0,0.0,0.0,2.5
mary_ayk,2021,1,1,None,None,suisse,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
les_guyanais12,2020,1,1,None,None,suisse,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
Lorisvolpe,2021,1,1,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
Mangiarealetto,2021,1,1,None,None,suisse,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
jonathandX1578LY,2021,1,1,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
Happiness51587471845,2021,1,1,None,None,suisse,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
roc1965,2013,14,10,None,None,suisse,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
NicholasW1925,2017,3,3,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
ReasOtto,2018,1,1,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
DayTrip52731664886,2020,1,1,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
Atable123,2020,1,1,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
Paulito6,2020,1,1,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
912st_phanieh,2020,1,1,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
ValentinL768,2017,1,1,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
santoroluana,2018,2,2,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
Lunababy18,2020,1,1,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
cristiniOo,2014,1,2,None,None,suisse,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
16879vascob,2015,2,3,None,None,france,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
S2728ARsarahc,2012,13,12,None,None,None,"{'Italienne': 2, 'Saine': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Lombarde': 1, 'Italie_du_Nord': 1}",4.92,4.92,4.92,4.42,3.75,0.0,2.0
dc1085,2018,5,6,None,None,None,"{'Suisse': 4, 'Europeenne': 4, 'Francaise': 3}",3.96,3.0,3.11,3.04,0.0,0.0,1.79
coucoucyrul,2019,1,1,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",3.5,3.5,4.5,4.5,0.0,0.0,1.0
butechsa,2018,1,1,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1}",3.5,3.5,4.5,4.5,0.0,0.0,1.0
famillestocco,2016,9,7,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1}",3.5,3.5,4.5,4.5,0.0,0.0,1.0
699gazim,2012,1,1,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",3.5,3.5,4.5,4.5,0.0,0.0,1.0
