username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
236l_anel,2017,16,13,None,None,france,"{'Francaise': 8, 'Europeenne': 4, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.92,4.04,4.13,3.9,1.69,0.0,2.0
arnaudb884,2012,132,249,None,None,france,"{'Francaise': 12, 'Europeenne': 10, 'Italienne': 5, 'Pub': 2, 'Pizza': 2, 'Japonaise': 2, 'Grillades': 2, 'Chinoise': 2, 'Bar': 2, 'Asiatique': 2, 'Thai': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Lombarde': 1, 'Italie_du_Nord': 1}",3.75,3.82,3.83,3.65,2.79,0.07,2.12
Matlau25,2017,17,13,None,None,france,"{'Francaise': 10, 'Europeenne': 4, 'Japonaise': 2, 'Asiatique': 2, 'Sushi': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Italienne': 1, 'Bar_a_bieres': 1, 'Americaine': 1}",4.25,3.89,3.75,3.52,2.14,0.1,2.0
Tiffany M,2016,21,10,None,None,france,"{'Francaise': 5, 'Japonaise': 2, 'Europeenne': 2, 'Chinoise': 2, 'Asiatique': 2, 'Turque': 1, 'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Internationale': 1, 'Cafe': 1}",3.66,3.56,3.56,3.6,0.85,0.0,1.71
37sebastienp,2014,68,37,None,None,france,"{'Francaise': 9, 'Europeenne': 4, 'Americaine': 2, 'Restauration_rapide': 1, 'Pub': 1, 'Japonaise': 1, 'Chinoise': 1, 'Bar_a_bieres': 1, 'Asiatique': 1}",4.16,3.8,3.96,3.7,2.0,0.0,1.92
florent o,2015,200,108,35-49,H,france,"{'Francaise': 11, 'Europeenne': 8, 'Italienne': 7, 'Pizza': 3, 'Asiatique': 3, 'Chinoise': 2, 'Vietnamienne': 1, 'Thai': 1, 'Soupes': 1, 'Mediterraneenne': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Internationale': 1, 'Grillades': 1, 'Bar': 1, 'Amerique_centrale': 1, 'Americaine': 1}",3.88,3.85,3.83,3.74,2.43,0.0,2.12
Patriorche,2010,281,110,65+,H,france,"{'Francaise': 6, 'Europeenne': 5, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.07,4.07,4.07,3.95,2.61,0.36,2.39
Biibishe,2017,12,6,None,None,france,"{'Francaise': 4, 'Japonaise': 2, 'Europeenne': 2, 'Asiatique': 2, 'Sushi': 1, 'Pizza': 1, 'Italienne': 1, 'Grillades': 1, 'Chinoise': 1, 'Bar': 1}",3.98,3.98,3.8,3.77,3.2,0.23,2.23
louloute25460,2016,46,35,None,None,france,"{'Francaise': 4, 'Steakhouse': 2, 'Grillades': 2, 'Europeenne': 2, 'Sushi': 1, 'Japonaise': 1, 'Belge': 1, 'Bar_a_bieres': 1, 'Asiatique': 1}",3.62,3.72,3.75,3.41,3.12,0.25,2.19
catcouty,2017,12,12,None,None,france,"{'Francaise': 3, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.76,2.71,2.84,2.79,1.84,0.16,2.16
flo_mako,2016,14,8,None,None,france,"{'Francaise': 4, 'Italienne': 3, 'Europeenne': 3, 'Pizza': 2, 'Japonaise': 2, 'Asiatique': 2, 'Vietnamienne': 1, 'Thai': 1, 'Sushi': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Chinoise': 1}",3.88,3.92,3.86,3.87,2.18,0.12,2.02
CorineB_63,2011,39,110,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.07,4.07,4.07,4.04,3.89,0.36,2.36
VGgourmands,2017,36,24,None,None,france,"{'Francaise': 8, 'Europeenne': 4, 'Italienne': 3, 'Asiatique': 3, 'Sushi': 2, 'Japonaise': 2, 'Vietnamienne': 1, 'Traiteur': 1, 'Thai': 1, 'Sicilienne': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Italie_du_Sud': 1, 'Caraibes': 1}",3.93,3.88,4.02,3.74,1.61,0.0,2.0
Girgis1893,2016,5,7,None,None,None,"{'Thai': 1, 'Suisse': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asie_centrale': 1, 'Asiatique': 1}",3.88,1.69,1.69,1.69,0.0,0.0,0.75
Tappolino_S,2014,85,70,35-49,H,suisse,"{'Europeenne': 7, 'Suisse': 4, 'Francaise': 4, 'Italienne': 3, 'Asiatique': 3, 'Sushi': 2, 'Mediterraneenne': 2, 'Japonaise': 2, 'Fusion': 2, 'Brasserie_gastronomique': 2, 'Vietnamienne': 1, 'Pizza': 1, 'Internationale': 1, 'Chinoise': 1}",4.09,4.18,4.03,3.74,2.97,0.34,2.11
aurore198701,2013,5,41,None,None,suisse,"{'Thai': 1, 'Sushi': 1, 'Suisse': 1, 'Japonaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,2.5,2.22,2.22,2.5,0.0,2.0
Peter6658,2015,21,8,None,None,suisse,"{'Europeenne': 14, 'Italienne': 8, 'Francaise': 8, 'Mediterraneenne': 7, 'Suisse': 6, 'Pizza': 2, 'Napolitaine': 1, 'Italie_du_Sud': 1, 'Fujian': 1, 'Chinoise': 1, 'Campanie': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Asiatique': 1}",4.02,4.19,4.06,3.8,3.79,0.08,2.0
SachB2020,2015,23,16,None,None,suisse,"{'Suisse': 2, 'Europeenne': 2, 'Asiatique': 2, 'Thai': 1, 'Soupes': 1, 'Internationale': 1, 'Chinoise': 1}",4.21,4.38,4.21,4.17,3.08,0.0,2.0
F M,2016,19,14,None,None,suisse,"{'Suisse': 4, 'Italienne': 4, 'Europeenne': 4, 'Francaise': 3, 'Thai': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Internationale': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",4.14,4.18,4.06,3.9,2.58,0.0,1.84
mg1981mg,2017,9,2,None,None,suisse,"{'Francaise': 3, 'Europeenne': 3, 'Suisse': 2, 'Italienne': 2, 'Asiatique': 2, 'Soupes': 1, 'Saine': 1, 'Peruvienne': 1, 'Latino': 1, 'Japonaise': 1, 'Internationale': 1, 'Indienne': 1, 'Fusion': 1, 'Chinoise': 1, 'Cafe': 1, 'Americaine': 1}",4.12,4.03,3.92,3.67,2.03,0.0,2.17
spamone,2008,54,89,35-49,H,suisse,"{'Suisse': 6, 'Europeenne': 5, 'Asiatique': 5, 'Sushi': 4, 'Francaise': 4, 'Japonaise': 3, 'Thai': 2, 'Chinoise': 2, 'Italienne': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.27,4.41,4.37,4.1,2.31,0.19,2.06
Savioz S,2015,3,3,None,None,None,"{'Thai': 1, 'Suisse': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.31,4.19,4.62,1.69,0.0,1.38
Gelly-Vs,2015,65,150,None,None,suisse,"{'Europeenne': 13, 'Suisse': 11, 'Francaise': 6, 'Mediterraneenne': 3, 'Internationale': 3, 'Europe_centrale': 3, 'Asiatique': 3, 'Italienne': 2, 'Ethiopienne': 1, 'Vietnamienne': 1, 'Thai': 1, 'Restauration_rapide': 1, 'Peruvienne': 1, 'Moderne': 1, 'Japonaise': 1, 'Indienne': 1, 'Grillades': 1, 'Grecque': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Americaine': 1, 'Africaine': 1}",4.18,4.31,4.18,4.04,3.04,0.0,1.95
ChristianR5130,2016,72,37,None,None,suisse,"{'Europeenne': 7, 'Suisse': 5, 'Italienne': 5, 'Mediterraneenne': 3, 'Europe_centrale': 3, 'Steakhouse': 1, 'Pizza': 1, 'Francaise': 1, 'Chinoise': 1, 'Bar_a_vins': 1}",4.47,4.29,4.29,4.2,2.55,0.0,2.23
Sam_et_Lo,2009,94,67,None,None,suisse,"{'Asiatique': 6, 'Europeenne': 3, 'Thai': 2, 'Suisse': 2, 'Japonaise': 2, 'Chinoise': 2, 'Vietnamienne': 1, 'Sushi': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Internationale': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Americaine': 1}",4.15,4.1,4.25,3.9,1.1,0.0,2.1
greencoconut76,2012,34,112,35-49,H,suisse,"{'Europeenne': 8, 'Suisse': 5, 'Francaise': 5, 'Internationale': 2, 'Europe_centrale': 2, 'Steakhouse': 1, 'Moderne': 1, 'Grillades': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",4.32,4.43,4.32,4.01,2.15,0.09,2.19
jessicalS76AZ,2015,11,10,None,None,suisse,"{'Chinoise': 3, 'Asiatique': 3, 'Europeenne': 2, 'Thai': 1, 'Sushi': 1, 'Portugaise': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Fusion': 1, 'Bresilienne': 1, 'Americaine': 1}",4.05,4.26,4.08,4.03,1.42,0.0,1.94
yonif749,2015,39,25,None,None,None,"{'Europeenne': 8, 'Italienne': 7, 'Pizza': 5, 'Mediterraneenne': 4, 'Asiatique': 4, 'Suisse': 3, 'Vietnamienne': 2, 'Thai': 2, 'Francaise': 2, 'Toscane': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",3.82,3.96,3.89,3.88,3.28,0.09,2.09
chococrisR,2012,19,12,None,None,suisse,"{'Suisse': 3, 'Francaise': 2, 'Europeenne': 2, 'Sushi': 1, 'Japonaise': 1, 'Europe_centrale': 1, 'Chinoise': 1}",4.31,4.42,4.42,3.92,3.08,0.0,2.0
_marysebochaton,2015,13,12,None,None,france,"{'Francaise': 10, 'Europeenne': 5, 'Italienne': 2, 'Asiatique': 2, 'Vietnamienne': 1, 'Sushi': 1, 'Saine': 1, 'Moderne': 1, 'Japonaise': 1, 'Internationale': 1, 'Grillades': 1, 'Fusion': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1}",4.26,4.3,4.19,4.06,1.87,0.08,2.02
56Margc,2016,24,14,None,None,france,"{'Europeenne': 8, 'Francaise': 7, 'Asiatique': 6, 'Mediterraneenne': 4, 'Japonaise': 4, 'Sushi': 3, 'Saine': 3, 'Italienne': 3, 'Cafe': 3, 'Toscane': 2, 'Sicilienne': 2, 'Romana': 2, 'Pizza': 2, 'Napolitaine': 2, 'Latium': 2, 'Italie_du_Sud': 2, 'Italie_du_Centre': 2, 'Indienne': 2, 'Europe_centrale': 2, 'Campanie': 2, 'Tunisienne': 1, 'Thai': 1, 'Restauration_rapide': 1, 'Marocaine': 1, 'Internationale': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Americaine': 1}",4.11,4.04,3.95,3.78,2.44,0.01,1.84
cvernede,2018,3,3,None,None,suisse,"{'Saine': 1, 'Francaise': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",4.0,4.25,4.25,3.75,2.0,0.5,2.5
stephane_thomas195,2011,15,27,25-34,H,france,"{'Francaise': 5, 'Europeenne': 2, 'Venezuelienne': 1, 'Vietnamienne': 1, 'Thai': 1, 'Suisse': 1, 'Peruvienne': 1, 'Pizza': 1, 'Mexicaine': 1, 'Latino': 1, 'Italienne': 1, 'Internationale': 1, 'Colombienne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.05,4.33,4.12,4.02,2.02,0.0,2.0
takanda,2019,14,7,None,None,None,"{'Steakhouse': 2, 'Japonaise': 2, 'Grillades': 2, 'Chinoise': 2, 'Asiatique': 2, 'Americaine': 2, 'Restauration_rapide': 1, 'Pub': 1, 'Internationale': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",3.13,3.28,3.17,3.5,1.26,0.0,1.61
StephanK1479,2015,16,19,None,None,suisse,"{'Europeenne': 5, 'Francaise': 3, 'Suisse': 2, 'Europe_centrale': 1}",4.43,4.43,4.33,4.24,2.54,0.22,2.39
Domequateur,2010,90,168,50-64,H,None,"{'Francaise': 5, 'Europeenne': 5, 'Pizza': 3, 'Italienne': 3, 'Vietnamienne': 1, 'Thai': 1, 'Restauration_rapide': 1, 'Pakistanaise': 1, 'Indienne': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",4.16,3.77,3.81,3.63,1.87,0.09,1.55
SwissTravellers2311,2014,63,38,None,None,suisse,"{'Francaise': 11, 'Europeenne': 11, 'Suisse': 5, 'Brasserie_gastronomique': 4, 'Thai': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Italienne': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Asiatique': 1}",4.02,4.08,4.07,3.82,2.99,0.25,2.25
fran_oisb251,2014,24,23,None,None,None,"{'Vietnamienne': 1, 'Thai': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.4,4.0,3.2,0.0,2.0
717tamarag,2013,8,10,None,None,suisse,"{'Europeenne': 3, 'Francaise': 2, 'Vietnamienne': 1, 'Suisse': 1, 'Steakhouse': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",3.94,3.94,4.0,3.82,3.06,0.0,1.94
graagathe,2014,22,24,None,None,suisse,"{'Asiatique': 3, 'Francaise': 2, 'Europeenne': 2, 'Soupes': 1, 'Japonaise': 1, 'Indienne': 1, 'Chinoise': 1, 'Bar': 1, 'Americaine': 1}",3.81,3.91,3.75,3.41,3.84,0.0,2.0
laurento553,2012,30,21,50-64,H,france,"{'Europeenne': 7, 'Francaise': 5, 'Steakhouse': 3, 'Italienne': 2, 'Americaine': 2, 'Thai': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Chinoise': 1, 'Belge': 1, 'Bar': 1, 'Asiatique': 1}",3.48,3.77,3.67,3.65,2.98,0.0,2.0
lees410,2014,28,14,None,None,suisse,"{'Europeenne': 6, 'Italienne': 4, 'Mediterraneenne': 3, 'Francaise': 2, 'Suisse': 1, 'Steakhouse': 1, 'Pizza': 1, 'Marocaine': 1, 'Libanaise': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Asiatique': 1}",3.83,3.83,3.79,3.72,3.67,0.0,2.0
steal177,2014,45,33,None,None,france,"{'Vietnamienne': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.14,4.14,4.14,4.43,1.71,0.0,1.0
Billoudu01,2012,66,36,None,None,france,"{'Europeenne': 6, 'Italienne': 5, 'Pizza': 4, 'Francaise': 4, 'Suisse': 3, 'Pakistanaise': 3, 'Mediterraneenne': 3, 'Indienne': 3, 'Asiatique': 3, 'Vietnamienne': 2, 'Chinoise': 2, 'Thai': 1, 'Steakhouse': 1, 'Japonaise': 1, 'Espagnole': 1, 'Americaine': 1}",3.81,3.96,3.8,3.7,2.35,0.0,1.95
rolidom,2011,37,18,65+,F,suisse,"{'Europeenne': 6, 'Suisse': 5, 'Francaise': 3, 'Asiatique': 2, 'Thai': 1, 'Pizza': 1, 'Moderne': 1, 'Italienne': 1, 'Grillades': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1}",4.11,4.21,4.06,3.89,1.49,0.0,2.0
thaisf1074,2018,7,9,None,None,None,"{'Italienne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.25,2.25,2.0,2.0,0.0,0.0,1.5
Catia F,2014,23,23,None,None,None,"{'Europeenne': 2, 'Suisse': 1, 'Pizza': 1, 'Italienne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.17,4.17,3.83,2.5,0.0,2.0
190manup,2016,1,2,None,None,None,"{'Chinoise': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.0,0.0,0.0,2.0
PatEtFrane,2014,49,30,None,None,suisse,"{'Europeenne': 4, 'Suisse': 3, 'Europe_centrale': 2, 'Pizza': 1, 'Italienne': 1, 'Internationale': 1, 'Grillades': 1, 'Francaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.28,4.35,4.26,4.02,2.93,0.0,2.37
phil_mar_1,2014,4,5,None,None,None,"{'Chinoise': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.0,0.0,0.0,2.0
clazab2014,2014,37,34,None,None,france,"{'Suisse': 2, 'Italienne': 2, 'Francaise': 2, 'Europeenne': 2, 'Vietnamienne': 1, 'Sushi': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",3.75,3.91,3.91,3.64,0.64,0.23,1.82
fanfanlyd,2016,94,49,None,None,None,"{'Europeenne': 13, 'Suisse': 7, 'Italienne': 5, 'Francaise': 5, 'Asiatique': 5, 'Mediterraneenne': 4, 'Japonaise': 4, 'Thai': 3, 'Bar': 3, 'Pizza': 2, 'Europe_centrale': 2, 'Sushi': 1, 'Peruvienne': 1, 'Mexicaine': 1, 'Latino': 1, 'Fusion_japonaise': 1, 'Chinoise': 1, 'Americaine': 1}",3.97,3.82,3.76,3.58,2.5,0.0,1.91
PatrickI368,2016,56,31,None,None,suisse,"{'Europeenne': 11, 'Suisse': 9, 'Francaise': 9, 'Thai': 3, 'Asiatique': 3, 'Sushi': 2, 'Europe_centrale': 2, 'Steakhouse': 1, 'Soupes': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Libanaise': 1, 'Japonaise': 1, 'Grillades': 1, 'Fusion': 1, 'Diner': 1, 'Chinoise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",4.15,3.99,4.02,3.76,1.0,0.12,2.05
203fleurl,2015,44,28,None,None,None,"{'Europeenne': 3, 'Suisse': 2, 'Francaise': 2, 'Restauration_rapide': 1, 'Japonaise': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",3.72,3.97,3.81,3.81,0.0,0.0,1.69
Texas61962,2013,33,26,None,None,None,"{'Suisse': 2, 'Europeenne': 2, 'Thai': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Francaise': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",4.09,3.5,3.68,3.5,1.64,0.0,1.64
Piratessa77,2011,35,33,None,None,None,"{'Italienne': 2, 'Sushi': 1, 'Soupes': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.8,4.0,3.6,4.0,3.4,0.0,2.0
Fiorenzo D,2012,2,1,None,None,None,"{'Soupes': 1, 'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
andree d,2017,12,9,None,None,None,"{'Europeenne': 7, 'Suisse': 6, 'Francaise': 3, 'Mediterraneenne': 2, 'Sushi': 1, 'Steakhouse': 1, 'Pizza': 1, 'Moderne': 1, 'Japonaise': 1, 'Italienne': 1, 'Grillades': 1, 'Grecque': 1, 'Europe_centrale': 1, 'Asiatique': 1}",4.04,4.24,4.14,3.97,2.28,0.14,2.14
PatriciaV4119,2016,6,1,None,None,None,"{'Europeenne': 4, 'Suisse': 3, 'Mediterraneenne': 2, 'Grecque': 2, 'Restauration_rapide': 1, 'Italienne': 1, 'Francaise': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",4.3,4.56,4.6,4.46,1.02,0.0,1.8
Epicurienne59,2020,7,1,None,None,None,"{'Italienne': 4, 'Europeenne': 3, 'Asiatique': 2, 'Vietnamienne': 1, 'Suisse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Internationale': 1, 'Francaise': 1, 'Chinoise': 1, 'Americaine': 1}",4.32,2.32,2.29,2.21,0.62,0.0,1.53
Babibouchette1844,2013,26,16,None,None,suisse,"{'Europeenne': 10, 'Suisse': 9, 'Pizza': 5, 'Italienne': 4, 'Internationale': 4, 'Francaise': 4, 'Asiatique': 4, 'Mediterraneenne': 3, 'Thai': 2, 'Moderne': 1, 'Chinoise': 1}",4.14,4.06,3.96,3.78,3.5,0.0,2.02
89cyrilf,2016,13,6,None,None,None,"{'Europeenne': 6, 'Mediterraneenne': 4, 'Italienne': 4, 'Pizza': 3, 'Suisse': 2, 'Pub': 1, 'Perse': 1, 'Napolitaine': 1, 'Libanaise': 1, 'Italie_du_Sud': 1, 'Francaise': 1, 'Chinoise': 1, 'Campanie': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Asiatique': 1}",3.9,4.0,3.9,3.74,2.89,0.0,2.14
primosten85,2015,11,9,None,None,suisse,"{'Restauration_rapide': 1, 'Italienne': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",4.56,4.72,4.56,4.11,1.72,0.0,1.78
Zazou0307,2016,4,3,None,None,suisse,"{'Europeenne': 3, 'Suisse': 2, 'Italienne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.26,4.26,4.0,3.24,0.0,2.0
Coco12334,2014,3,3,None,None,None,"{'Italienne': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.25,4.0,3.75,3.75,0.5,2.5
paulbA920OM,2015,19,7,None,None,suisse,"{'Europeenne': 8, 'Suisse': 3, 'Francaise': 3, 'Asiatique': 3, 'Sushi': 2, 'Steakhouse': 2, 'Pub': 2, 'Pizza': 2, 'Japonaise': 2, 'Italienne': 2, 'Bar': 2, 'Vietnamienne': 1, 'Thai': 1, 'Mediterraneenne': 1, 'Grillades': 1}",3.84,3.88,3.96,3.62,3.27,0.0,2.01
cram09,2012,27,21,35-49,H,suisse,"{'Suisse': 6, 'Europeenne': 6, 'Francaise': 5, 'Steakhouse': 1, 'Italienne': 1, 'Internationale': 1, 'Chinoise': 1}",3.96,4.1,3.83,3.77,2.98,0.0,2.0
fifibellaaa,2017,48,19,None,None,suisse,"{'Europeenne': 11, 'Asiatique': 8, 'Mediterraneenne': 5, 'Francaise': 5, 'Suisse': 4, 'Italienne': 4, 'Chinoise': 4, 'Pizza': 3, 'Vietnamienne': 2, 'Restauration_rapide': 2, 'Turque': 1, 'Thai': 1, 'Sushi': 1, 'Internationale': 1, 'Fusion': 1, 'Brasserie_gastronomique': 1}",3.84,4.02,3.92,3.87,3.48,0.05,1.82
JeanineB51,2008,24,168,None,None,suisse,"{'Europeenne': 15, 'Francaise': 9, 'Suisse': 8, 'Italienne': 5, 'Mediterraneenne': 4, 'Thai': 1, 'Steakhouse': 1, 'Pizza': 1, 'Moderne': 1, 'Internationale': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Asiatique': 1, 'Argentine': 1}",4.1,4.09,4.15,3.84,2.92,0.13,2.2
30vincentw,2013,21,10,None,None,suisse,"{'Europeenne': 4, 'Italienne': 2, 'Francaise': 2, 'Suisse': 1, 'Pizza': 1, 'Mediterraneenne': 1}",3.86,3.91,4.0,3.73,3.05,0.0,1.91
LUC N,2014,107,39,None,None,belgique,"{'Europeenne': 6, 'Suisse': 3, 'Pizza': 1, 'Italienne': 1, 'Francaise': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",4.32,4.18,4.21,3.96,3.96,0.0,2.0
Salvador89,2010,7,51,18-24,H,suisse,"{'Europeenne': 3, 'Francaise': 2, 'Suisse': 1, 'Italienne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.75,3.5,3.88,3.5,3.75,0.0,2.0
Lucky_Marmotte,2006,5,4,None,None,suisse,"{'Suisse': 1, 'Japonaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.25,4.25,4.25,2.25,0.0,2.0
Pioneer41439709155,2021,2,2,None,None,suisse,"{'Japonaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",3.5,2.0,2.0,2.25,0.0,0.0,1.0
geoh1310,2012,31,56,50-64,H,suisse,"{'Suisse': 1, 'Japonaise': 1, 'Grecque': 1, 'Francaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.25,4.5,4.38,4.38,1.12,0.0,2.25
Navigator669475,2016,3,3,None,None,suisse,"{'Suisse': 1, 'Japonaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.92,4.0,4.42,4.08,3.33,0.0,2.0
Global60278688930,2021,2,3,None,None,suisse,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,4.0,4.5,0.0,0.0,2.0
YOMEL24,2018,1,1,None,None,None,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,4.0,4.5,0.0,0.0,2.0
Gdk_1230,2016,2,3,None,None,suisse,"{'Pizza': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Europeenne': 1, 'Chinoise': 1, 'Campanie': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",3.5,4.0,3.83,4.17,0.0,0.0,2.0
PascalB3031,2018,13,11,None,None,None,"{'Asiatique': 5, 'Chinoise': 4, 'Thai': 2, 'Suisse': 2, 'Steakhouse': 2, 'Mediterraneenne': 2, 'Japonaise': 2, 'Europeenne': 2, 'Indienne': 1}",3.96,4.2,4.13,4.2,0.52,0.0,1.52
laroche535,2016,2,1,None,None,suisse,"{'Suisse': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.78,4.0,4.0,3.94,1.94,0.0,2.0
Kratzki,2014,118,57,None,None,None,"{'Suisse': 1, 'Japonaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.72,4.0,4.0,4.28,0.0,0.0,2.0
Dreamtimer2021,2022,7,5,None,None,suisse,"{'Suisse': 2, 'Europeenne': 2, 'Grillades': 1, 'Francaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.11,2.36,2.18,2.09,2.09,0.0,2.23
AlainB2626,2017,16,11,None,None,None,"{'Europeenne': 6, 'Suisse': 5, 'Francaise': 4, 'Italienne': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.35,4.41,4.5,4.43,0.51,0.0,2.0
Stephg_ge,2008,55,105,35-49,H,suisse,"{'Europeenne': 10, 'Suisse': 8, 'Italienne': 6, 'Pizza': 4, 'Asiatique': 3, 'Francaise': 2, 'Americaine': 2, 'Thai': 1, 'Sushi': 1, 'Steakhouse': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Japonaise': 1, 'Grillades': 1, 'Fusion': 1, 'Chinoise': 1, 'Cafe': 1}",4.08,4.14,4.04,3.98,2.03,0.0,1.94
Renardcheri,2012,9,5,50-64,H,suisse,"{'Suisse': 1, 'Restauration_rapide': 1, 'Perse': 1, 'Libanaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.45,3.3,3.3,3.15,1.35,0.0,1.6
