username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
NaisMaPo,2015,28,19,None,None,france,"{'Francaise': 6, 'Asiatique': 6, 'Japonaise': 5, 'Saine': 2, 'Europeenne': 2, 'Chinoise': 2, 'Thai': 1, 'Sushi': 1, 'Pizza': 1, 'Italienne': 1, 'Cafe': 1}",4.11,3.32,3.36,3.26,2.28,0.0,2.02
H2295BRjeanpierrec,2013,69,44,None,None,france,"{'Francaise': 4, 'Europeenne': 2, 'Vietnamienne': 1, 'Saine': 1, 'Japonaise': 1, 'Internationale': 1, 'Asiatique': 1}",4.22,4.3,4.2,3.91,2.43,0.17,2.39
667xelaw,2014,107,57,None,None,None,"{'Francaise': 9, 'Europeenne': 6, 'Asiatique': 4, 'Thai': 3, 'Pizza': 2, 'Japonaise': 2, 'Italienne': 2, 'Vietnamienne': 1, 'Sushi': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Chinoise': 1}",4.16,4.33,4.19,4.06,2.74,0.09,2.09
Voyageur C,2012,22,12,None,None,france,"{'Francaise': 5, 'Europeenne': 4, 'Sushi': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Asiatique': 1}",4.07,4.29,4.07,3.79,3.29,0.14,2.43
Infonet68,2011,28,14,35-49,H,france,"{'Francaise': 3, 'Chinoise': 3, 'Asiatique': 3, 'Thai': 2, 'Europeenne': 2, 'Vietnamienne': 1, 'Japonaise': 1, 'Internationale': 1}",3.81,4.02,4.0,3.83,3.21,0.0,2.14
lello77374,2013,14,11,None,None,italie,"{'Sushi': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1}",4.31,4.31,4.0,4.12,3.88,0.0,2.0
lordp872,2012,158,75,None,None,italie,"{'Italienne': 11, 'Pizza': 4, 'Mediterraneenne': 3, 'Sushi': 2, 'Japonaise': 2, 'Italie_du_Sud': 2, 'Italie_du_Nord': 2, 'Chinoise': 2, 'Pub': 1, 'Pouilles': 1, 'Lombarde': 1, 'Italie_du_Centre': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Asiatique': 1}",3.92,2.47,2.42,2.46,2.34,0.0,1.45
953bricel,2017,25,19,None,None,france,"{'Francaise': 2, 'Thai': 1, 'Japonaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.75,4.0,3.75,3.5,0.0,0.0,2.0
93valeryp,2014,63,106,50-64,H,france,"{'Francaise': 2, 'Japonaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.05,4.05,4.05,3.9,1.05,0.0,1.7
marcleh,2016,156,93,None,None,france,"{'Suisse': 2, 'Francaise': 2, 'Europeenne': 2, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europe_centrale': 1}",4.0,3.36,3.36,3.07,2.5,0.23,2.23
Raleuse1971,2010,164,115,35-49,F,belgique,"{'Francaise': 6, 'Bar': 3, 'Pub': 2, 'Europeenne': 2, 'Vietnamienne': 1, 'Steakhouse': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",3.79,3.88,3.84,3.9,1.4,0.0,1.79
Jean Francois F,2016,7,5,None,None,None,"{'Sushi': 1, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1}",3.18,3.5,3.36,3.64,3.55,0.0,2.0
Martine5373,2012,93,34,None,None,france,"{'Francaise': 3, 'Steakhouse': 2, 'Grillades': 2, 'Sushi': 1, 'Suisse': 1, 'Japonaise': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Asiatique': 1}",3.73,3.86,3.73,3.54,3.7,0.0,2.0
JSS0677,2016,21,21,None,None,suisse,"{'Europeenne': 6, 'Francaise': 5, 'Suisse': 3, 'Vietnamienne': 1, 'Japonaise': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Asiatique': 1}",4.16,4.3,4.18,4.09,3.16,0.18,2.0
nathalieacmgeneve,2014,28,22,None,None,suisse,"{'Francaise': 4, 'Europeenne': 4, 'Suisse': 2, 'Japonaise': 1, 'Internationale': 1, 'Fusion': 1, 'Bar': 1, 'Asiatique': 1}",4.33,4.42,4.33,4.0,2.67,0.17,2.33
Ocean8564,2013,109,55,None,None,None,"{'Asiatique': 2, 'Thai': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Europeenne': 1, 'Campanie': 1, 'Americaine': 1}",4.18,4.39,4.05,3.79,3.29,0.26,2.26
Lune54,2013,34,13,None,None,france,"{'Francaise': 7, 'Europeenne': 5, 'Venezuelienne': 2, 'Suisse': 2, 'Peruvienne': 2, 'Mediterraneenne': 2, 'Mexicaine': 2, 'Latino': 2, 'Colombienne': 2, 'Steakhouse': 1, 'Saine': 1, 'Marocaine': 1, 'Japonaise': 1, 'Internationale': 1, 'Chinoise': 1, 'Caraibes': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Asiatique': 1}",4.01,3.2,3.03,3.08,2.56,0.06,2.0
romainv485,2013,49,17,25-34,H,france,"{'Asiatique': 5, 'Europeenne': 4, 'Sushi': 3, 'Suisse': 3, 'Mediterraneenne': 3, 'Japonaise': 3, 'Tunisienne': 2, 'Thai': 2, 'Marocaine': 2, 'Libanaise': 2, 'Italienne': 2, 'Francaise': 2, 'Vietnamienne': 1, 'Saine': 1, 'Pizza': 1, 'Internationale': 1, 'Chinoise': 1, 'Bar': 1, 'Americaine': 1}",3.93,3.93,3.67,3.55,2.55,0.0,2.0
LOTIER,2010,136,79,50-64,H,None,"{'Europeenne': 7, 'Francaise': 4, 'Japonaise': 2, 'Italienne': 2, 'Chinoise': 2, 'Asiatique': 2, 'Suisse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1}",3.8,3.29,3.24,3.25,2.09,0.12,1.85
Maxelo68,2011,95,29,None,None,france,"{'Francaise': 3, 'Sushi': 2, 'Japonaise': 2, 'Europeenne': 2, 'Asiatique': 2}",4.0,4.16,4.32,3.89,3.59,0.0,1.77
Bamacara,2014,38,21,None,None,None,"{'Francaise': 9, 'Europeenne': 5, 'Italienne': 4, 'Pizza': 2, 'Japonaise': 2, 'Grillades': 2, 'Asiatique': 2, 'Sushi': 1, 'Sicilienne': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Chinoise': 1, 'Bar': 1, 'Americaine': 1}",3.97,4.04,4.0,3.83,2.29,0.0,1.93
Netoune,2014,58,28,None,None,france,"{'Francaise': 5, 'Europeenne': 5, 'Italienne': 4, 'Pizza': 2, 'Mediterraneenne': 2, 'Asiatique': 2, 'Toscane': 1, 'Sushi': 1, 'Japonaise': 1, 'Italie_du_Centre': 1, 'Chinoise': 1, 'Belge': 1, 'Bar': 1}",3.86,3.9,4.01,3.63,1.35,0.0,1.9
Adorefaireripaille,2016,366,215,35-49,H,france,"{'Francaise': 16, 'Europeenne': 8, 'Brasserie_gastronomique': 3, 'Mediterraneenne': 2, 'Asiatique': 2, 'Turque': 1, 'Tunisienne': 1, 'Sushi': 1, 'Suisse': 1, 'Pub': 1, 'Pakistanaise': 1, 'Marocaine': 1, 'Libanaise': 1, 'Japonaise': 1, 'Italienne': 1, 'Indienne': 1, 'Chinoise': 1, 'Bar_a_vins': 1, 'Bar': 1}",4.29,4.23,4.28,3.84,0.97,0.05,2.06
bch2013,2013,16,12,None,None,None,"{'Europeenne': 7, 'Francaise': 6, 'Suisse': 4, 'Chinoise': 2, 'Asiatique': 2, 'Soupes': 1, 'Latino': 1, 'Italienne': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Espagnole': 1}",3.94,4.0,3.99,3.76,2.9,0.0,2.15
wallace222,2015,19,16,50-64,H,suisse,"{'Europeenne': 13, 'Francaise': 10, 'Suisse': 7, 'Mediterraneenne': 2, 'Italienne': 2, 'Sushi': 1, 'Pizza': 1, 'Japonaise': 1, 'Bar': 1, 'Asiatique': 1}",3.89,4.04,3.78,3.69,2.99,0.0,2.22
811isabellen,2016,111,54,None,None,suisse,"{'Europeenne': 15, 'Francaise': 10, 'Suisse': 7, 'Italienne': 5, 'Europe_centrale': 4, 'Asiatique': 4, 'Pizza': 3, 'Mediterraneenne': 3, 'Chinoise': 3, 'Ethiopienne': 1, 'Traiteur': 1, 'Thai': 1, 'Sushi': 1, 'Steakhouse': 1, 'Saine': 1, 'Mexicaine': 1, 'Latino': 1, 'Japonaise': 1, 'Internationale': 1, 'Indienne': 1, 'Africaine': 1}",3.93,4.09,3.93,3.69,2.72,0.19,2.3
ElFab22,2014,8,6,35-49,H,suisse,"{'Europeenne': 2, 'Sushi': 1, 'Suisse': 1, 'Japonaise': 1, 'Francaise': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",4.12,4.19,3.81,3.54,3.38,0.0,2.15
Anazerwan,2015,5,6,None,None,None,"{'Japonaise': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1}",4.25,1.12,1.12,1.12,0.0,0.0,0.5
Jean_Claude_12,2012,55,154,50-64,H,suisse,"{'Francaise': 12, 'Europeenne': 10, 'Suisse': 4, 'Italienne': 4, 'Pizza': 3, 'Steakhouse': 2, 'Mediterraneenne': 2, 'Suedoise': 1, 'Sushi': 1, 'Sicilienne': 1, 'Romana': 1, 'Latium': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Fusion': 1, 'Cafe': 1, 'Asiatique': 1}",3.93,3.78,3.71,3.7,1.94,0.07,2.1
941pierreyvesr,2010,64,90,None,None,None,"{'Francaise': 13, 'Europeenne': 11, 'Suisse': 4, 'Pizza': 2, 'Italienne': 2, 'Asiatique': 2, 'Vietnamienne': 1, 'Traiteur': 1, 'Thai': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Internationale': 1, 'Grillades': 1, 'Chinoise': 1, 'Canadienne': 1}",4.09,3.97,3.85,3.69,2.7,0.13,1.98
flored284,2016,11,8,None,None,france,"{'Francaise': 2, 'Vietnamienne': 1, 'Thai': 1, 'Pub': 1, 'Japonaise': 1, 'Fusion': 1, 'Europeenne': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1}",4.38,4.62,4.5,4.25,1.0,0.0,2.0
Vince54000,2012,40,51,None,None,france,"{'Francaise': 2, 'Asiatique': 2, 'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Europeenne': 1, 'Americaine': 1}",4.14,4.36,4.46,4.14,2.86,0.0,2.0
CATHIMOU,2012,107,100,50-64,F,france,"{'Francaise': 24, 'Europeenne': 19, 'Asiatique': 8, 'Saine': 7, 'Vietnamienne': 5, 'Thai': 5, 'Italienne': 5, 'Japonaise': 4, 'Chinoise': 4, 'Sushi': 3, 'Toscane': 2, 'Sicilienne': 2, 'Romana': 2, 'Mediterraneenne': 2, 'Marocaine': 2, 'Latium': 2, 'Italie_du_Sud': 2, 'Italie_du_Centre': 2, 'Bar': 2, 'Venezuelienne': 1, 'Peruvienne': 1, 'Pub': 1, 'Pizza': 1, 'Mexicaine': 1, 'Latino': 1, 'Fusion': 1, 'Colombienne': 1}",4.41,4.48,4.4,4.3,2.22,0.09,1.95
terry t,2016,147,82,None,None,france,"{'Europeenne': 2, 'Suisse': 1, 'Italienne': 1, 'Francaise': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",3.86,3.91,3.77,3.64,2.32,0.0,1.82
PathyS,2010,19,107,None,None,suisse,"{'Suisse': 4, 'Europeenne': 4, 'Francaise': 2, 'Sushi': 1, 'Japonaise': 1, 'Internationale': 1, 'Europe_centrale': 1}",4.18,4.34,4.25,3.91,3.54,0.0,1.86
lionelguerraz,2014,34,16,None,None,None,"{'Europeenne': 4, 'Suisse': 3, 'Europe_centrale': 3, 'Internationale': 2, 'Grillades': 2, 'Thai': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Bar': 1, 'Asiatique': 1, 'Amerique_centrale': 1, 'Americaine': 1}",3.97,3.79,3.57,3.3,2.46,0.0,2.09
fpdg74,2011,54,51,18-24,F,canada,"{'Francaise': 1, 'Americaine': 1}",4.0,0.0,0.0,0.0,0.0,0.0,0.0
Mehdi V,2016,12,10,None,None,suisse,"{'Francaise': 2, 'Europeenne': 2, 'Japonaise': 1, 'Asiatique': 1}",4.67,4.67,4.5,4.5,2.83,0.33,2.33
JPJUSTIN74,2015,181,96,35-49,H,france,"{'Francaise': 16, 'Europeenne': 16, 'Suisse': 4, 'Brasserie_gastronomique': 3, 'Europe_centrale': 2, 'Sushi': 1, 'Saine': 1, 'Pub': 1, 'Japonaise': 1, 'Italienne': 1, 'Bar': 1, 'Asiatique': 1, 'Allemande': 1}",4.17,4.22,4.17,3.91,2.51,0.1,2.15
Alain_Carpentier,2013,58,80,35-49,H,suisse,"{'Europeenne': 23, 'Francaise': 13, 'Italienne': 11, 'Pizza': 8, 'Mediterraneenne': 6, 'Asiatique': 6, 'Suisse': 4, 'Internationale': 3, 'Sushi': 2, 'Japonaise': 2, 'Indienne': 2, 'Europe_centrale': 2, 'Cafe': 2, 'Americaine': 2, 'Thai': 1, 'Restauration_rapide': 1, 'Portugaise': 1, 'Espagnole': 1, 'Coreenne': 1, 'Bresilienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1}",4.02,4.1,3.97,3.8,3.33,0.06,2.07
favoriteguestj,2016,278,148,None,None,france,"{'Francaise': 11, 'Europeenne': 8, 'Pizza': 5, 'Italienne': 4, 'Mediterraneenne': 3, 'Asiatique': 3, 'Thai': 2, 'Japonaise': 2, 'Bar': 2, 'Sushi': 1, 'Suisse': 1, 'Pub': 1, 'Portugaise': 1, 'Libanaise': 1, 'Espagnole': 1, 'Chinoise': 1}",4.01,3.74,3.69,3.54,2.74,0.05,1.9
307garyd,2014,230,395,None,None,None,"{'Restauration_rapide': 2, 'Francaise': 2, 'Bar': 2, 'Asiatique': 2, 'Americaine': 2, 'Sushi': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Indienne': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar_a_bieres': 1}",4.26,4.44,4.39,4.26,2.59,0.0,1.52
cyber_jerome,2007,6,255,None,None,None,"{'Sushi': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Bar': 1, 'Asiatique': 1}",4.0,4.5,4.28,4.0,4.0,0.0,2.0
Henriette G,2013,143,70,None,None,france,"{'Francaise': 2, 'Asiatique': 2, 'Sushi': 1, 'Japonaise': 1, 'Indienne': 1, 'Europeenne': 1}",4.06,4.28,4.28,4.06,2.94,0.0,2.0
ChristopheBerga,2009,35,29,35-49,H,france,"{'Francaise': 2, 'Sushi': 1, 'Japonaise': 1, 'Europeenne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.33,4.17,0.0,2.0
SuisseSnapy,2009,19,55,35-49,H,None,"{'Europeenne': 3, 'Suisse': 2, 'Sushi': 1, 'Steakhouse': 1, 'Saine': 1, 'Moderne': 1, 'Japonaise': 1, 'Grillades': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Asiatique': 1}",4.28,4.39,4.17,4.03,4.17,0.0,2.22
494emmanuelk,2017,26,22,None,None,france,"{'Francaise': 2, 'Sushi': 1, 'Saine': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Asiatique': 1}",4.67,4.67,4.67,4.33,1.5,0.0,1.67
Clairounette68,2012,100,158,35-49,F,france,"{'Francaise': 7, 'Asiatique': 3, 'Sushi': 2, 'Mediterraneenne': 2, 'Libanaise': 2, 'Japonaise': 2, 'Europeenne': 2, 'Chinoise': 2, 'Pizza': 1, 'Italienne': 1, 'Internationale': 1, 'Grillades': 1, 'Americaine': 1}",3.91,3.94,4.03,3.86,3.47,0.0,1.87
MadMac1969,2009,103,44,None,None,france,"{'Francaise': 5, 'Europeenne': 5, 'Restauration_rapide': 3, 'Toscane': 1, 'Sushi': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Italie_du_Centre': 1, 'Fusion': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",4.03,4.1,3.93,3.95,3.21,0.21,1.9
Xstyle88,2014,4,2,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Francaise': 1, 'Europeenne': 1, 'Espagnole': 1, 'Asiatique': 1}",4.36,4.5,4.5,4.36,4.18,0.0,1.64
maenjoyjoy,2016,11,4,None,None,suisse,"{'Europeenne': 7, 'Francaise': 4, 'Mediterraneenne': 2, 'Italienne': 2, 'Internationale': 2, 'Cafe': 2, 'Asiatique': 2, 'Thai': 1, 'Sushi': 1, 'Suisse': 1, 'Japonaise': 1, 'Americaine': 1}",4.3,4.46,4.17,4.1,3.62,0.0,2.0
Jojomycat,2014,36,37,35-49,F,france,"{'Europeenne': 2, 'Sushi': 1, 'Japonaise': 1, 'Internationale': 1, 'Francaise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",4.5,4.68,4.54,4.36,2.71,0.29,1.93
Lisiny,2009,23,95,None,None,suisse,"{'Italienne': 2, 'Europeenne': 2, 'Sushi': 1, 'Suisse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.64,3.75,3.5,3.61,2.89,0.0,1.72
Thecharentais,2011,54,51,None,None,france,"{'Francaise': 3, 'Europeenne': 2, 'Sushi': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Grecque': 1, 'Asiatique': 1}",4.2,4.0,4.2,4.0,2.6,0.0,1.6
theo T,2011,44,27,50-64,H,france,"{'Francaise': 14, 'Europeenne': 9, 'Italienne': 3, 'Steakhouse': 2, 'Saine': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Sushi': 1, 'Moderne': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Fusion': 1, 'Asiatique': 1, 'Amerique_centrale': 1, 'Americaine': 1}",3.92,4.06,3.9,3.81,2.44,0.12,1.93
Fredouille74,2012,21,39,35-49,H,france,"{'Vietnamienne': 2, 'Thai': 2, 'Japonaise': 2, 'Fusion': 2, 'Chinoise': 2, 'Asiatique': 2, 'Francaise': 1}",4.5,4.5,4.5,4.5,1.5,0.0,1.67
Lullipontine,2018,68,31,None,None,france,"{'Fusion': 2, 'Europeenne': 2, 'Suisse': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Japonaise': 1, 'Internationale': 1, 'Grillades': 1, 'Francaise': 1, 'Asiatique': 1}",4.38,4.38,4.5,4.0,1.25,0.0,2.0
MaeMegJ,2015,13,13,None,None,None,"{'Europeenne': 3, 'Francaise': 2, 'Sushi': 1, 'Suisse': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Japonaise': 1, 'Cafe': 1, 'Asiatique': 1}",4.14,4.39,4.28,4.28,2.0,0.0,1.72
542franckp,2016,14,11,None,None,suisse,"{'Europeenne': 7, 'Suisse': 6, 'Francaise': 5, 'Thai': 2, 'Italienne': 2, 'Chinoise': 2, 'Asiatique': 2, 'Sushi': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Grecque': 1, 'Asie_centrale': 1, 'Americaine': 1}",4.12,3.96,3.74,3.8,2.78,0.0,2.0
nina632,2016,5,110,None,None,suisse,"{'Suisse': 2, 'Francaise': 2, 'Europeenne': 2, 'Japonaise': 1, 'Chinoise': 1}",3.94,3.94,3.94,3.62,3.88,0.0,2.62
Sabricole,2008,11,72,35-49,F,suisse,"{'Europeenne': 5, 'Suisse': 4, 'Francaise': 3, 'Europe_centrale': 2, 'Traiteur': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Asiatique': 1}",4.11,4.21,4.14,3.82,3.89,0.0,2.29
patrickbagnoud,2017,38,9,None,None,suisse,"{'Europeenne': 25, 'Suisse': 20, 'Italienne': 14, 'Francaise': 14, 'Pizza': 9, 'Mediterraneenne': 8, 'Europe_centrale': 4, 'Toscane': 3, 'Italie_du_Centre': 3, 'Internationale': 3, 'Moderne': 2, 'Italie_du_Sud': 2, 'Chinoise': 2, 'Cafe': 2, 'Brasserie_gastronomique': 2, 'Bar_a_vins': 2, 'Traiteur': 1, 'Sicilienne': 1, 'Sarde': 1, 'Portugaise': 1, 'Japonaise': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Americaine': 1}",4.03,3.89,3.87,3.65,2.15,0.03,2.12
Franz2312,2007,15,23,None,None,suisse,"{'Europeenne': 4, 'Suisse': 3, 'Italienne': 2, 'Francaise': 2, 'Asiatique': 2, 'Sushi': 1, 'Pub': 1, 'Portugaise': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Grillades': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Bar': 1}",3.68,3.05,2.89,2.85,1.81,0.0,1.45
mauroa888,2012,22,21,None,None,italie,"{'Japonaise': 1, 'Italienne': 1}",4.5,4.75,4.5,4.25,0.0,0.0,1.5
jeanfrancoisc288,2015,77,53,35-49,H,suisse,"{'Italienne': 3, 'Sushi': 2, 'Mediterraneenne': 2, 'Europe_centrale': 2, 'Asiatique': 2, 'Traiteur': 1, 'Suisse': 1, 'Pizza': 1, 'Lombarde': 1, 'Japonaise': 1, 'Italie_du_Nord': 1, 'Fusion': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Bar_a_vins': 1}",4.12,4.41,4.18,3.88,3.15,0.15,2.15
569il,2013,213,202,None,None,suisse,"{'Europeenne': 48, 'Suisse': 36, 'Francaise': 20, 'Europe_centrale': 14, 'Italienne': 11, 'Mediterraneenne': 9, 'Asiatique': 8, 'Americaine': 7, 'Sushi': 4, 'Restauration_rapide': 4, 'Moderne': 4, 'Internationale': 4, 'Steakhouse': 3, 'Saine': 3, 'Japonaise': 3, 'Grillades': 3, 'Cafe': 3, 'Pizza': 2, 'Ethiopienne': 1, 'Vietnamienne': 1, 'Traiteur': 1, 'Toscane': 1, 'Thai': 1, 'Restaurants_de_biere': 1, 'Pub': 1, 'Portugaise': 1, 'Libanaise': 1, 'Italie_du_Centre': 1, 'Indienne': 1, 'Fusion': 1, 'Diner': 1, 'Chinoise': 1, 'Canadienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Autrichienne': 1, 'Autochtone': 1, 'Allemande': 1, 'Africaine': 1}",4.19,4.12,4.04,3.75,2.86,0.15,2.15
cloclor2014,2014,129,66,None,None,suisse,"{'Europeenne': 15, 'Suisse': 13, 'Francaise': 9, 'Europe_centrale': 4, 'Asiatique': 4, 'Saine': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Chinoise': 2, 'Bar_a_vins': 2, 'Americaine': 2, 'Vietnamienne': 1, 'Restauration_rapide': 1, 'Moderne': 1, 'Japonaise': 1, 'Internationale': 1, 'Indienne': 1, 'Grillades': 1, 'Allemande': 1}",4.05,3.99,3.96,3.84,2.44,0.05,2.04
518maurof,2013,67,178,35-49,H,suisse,"{'Francaise': 2, 'Europeenne': 2, 'Sushi': 1, 'Suisse': 1, 'Saine': 1, 'Romana': 1, 'Latium': 1, 'Japonaise': 1, 'Italienne': 1, 'Italie_du_Centre': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",4.53,4.53,4.31,4.16,1.41,0.56,2.44
TravelDiscovering,2008,32,22,35-49,H,None,"{'Mediterraneenne': 3, 'Suisse': 2, 'Europeenne': 2, 'Europe_centrale': 2, 'Asiatique': 2, 'Tunisienne': 1, 'Thai': 1, 'Sushi': 1, 'Saine': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Indienne': 1, 'Allemande': 1}",4.16,3.36,3.09,3.09,1.82,0.0,1.77
jasonsunier,2017,17,14,None,None,suisse,"{'Suisse': 2, 'Asiatique': 2, 'Thai': 1, 'Restauration_rapide': 1, 'Restaurants_de_biere': 1, 'Japonaise': 1, 'Europeenne': 1}",4.06,3.59,3.32,3.41,1.35,0.0,2.0
154AlisonD,2013,114,81,25-34,F,france,"{'Francaise': 6, 'Europeenne': 2, 'Suisse': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Libanaise': 1, 'Japonaise': 1, 'Italienne': 1, 'Diner': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1, 'Arabe': 1, 'Americaine': 1}",4.02,3.74,3.79,3.69,1.64,0.0,1.71
Vie25,2016,29,9,None,None,france,"{'Francaise': 5, 'Sushi': 2, 'Japonaise': 2, 'Europeenne': 2, 'Bar': 2, 'Asiatique': 2, 'Americaine': 2, 'Steakhouse': 1, 'Saine': 1, 'Pub': 1, 'Indienne': 1, 'Grillades': 1}",4.04,4.1,3.92,3.92,2.38,0.0,2.0
Charles25370,2016,30,19,None,None,france,"{'Francaise': 2, 'Sushi': 1, 'Suisse': 1, 'Japonaise': 1, 'Italienne': 1, 'Asiatique': 1}",4.32,4.56,4.41,4.21,3.62,0.0,2.24
mooonalexx,2010,87,99,None,None,france,"{'Francaise': 14, 'Europeenne': 9, 'Asiatique': 4, 'Japonaise': 3, 'Thai': 2, 'Sushi': 2, 'Vietnamienne': 1, 'Tunisienne': 1, 'Steakhouse': 1, 'Saine': 1, 'Pizza': 1, 'Pakistanaise': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Italienne': 1, 'Indienne': 1, 'Grillades': 1, 'Bar': 1, 'Asie_centrale': 1, 'Americaine': 1}",4.05,4.09,4.08,4.0,2.01,0.05,2.03
694fannyw,2012,31,26,None,None,france,"{'Francaise': 3, 'Sushi': 1, 'Pizza': 1, 'Japonaise': 1, 'Europeenne': 1, 'Asiatique': 1}",4.32,4.32,4.05,4.23,2.7,0.0,1.77
tangonuevo,2013,33,12,None,None,None,"{'Francaise': 4, 'Europeenne': 3, 'Sushi': 1, 'Japonaise': 1, 'Bar': 1, 'Asiatique': 1}",3.85,3.96,3.81,3.81,3.65,0.0,2.0
tropbon25,2017,18,19,65+,H,france,"{'Francaise': 4, 'Italienne': 2, 'Steakhouse': 1, 'Pizza': 1, 'Japonaise': 1, 'Grillades': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.06,3.56,3.53,3.55,0.72,0.0,1.75
BryanKGB,2016,46,35,None,None,france,"{'Francaise': 11, 'Europeenne': 9, 'Brasserie_gastronomique': 3, 'Sushi': 1, 'Pizza': 1, 'Moderne': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Asiatique': 1}",4.03,4.17,4.06,3.87,3.49,0.17,2.1
LilyDeLaVega,2013,7,6,None,None,france,"{'Sushi': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Japonaise': 1, 'Francaise': 1, 'Asiatique': 1}",4.18,4.45,4.18,3.77,3.95,0.0,2.0
